,Unnamed: 0,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
13,13,Skrill,Payment company,,50000,50000.0,6412.81,0.1245,2.9267,0.0,0.0,0.0,2.9267275,1463.36375,Within 24 hours,48536.6363,6225.0,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
14,14,Skrill,Payment company,,50000,50000.0,6412.81,0.1245,2.9267,994.9950950950999,123.8769,1.9899901902000001,4.9167176902,2458.3588450951,Within 24 hours,48536.6363,6225.0,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Wing Lung bank,Bank,"phone, online",50000,50000.0,6412.81,0.12841916009999998,-0.1291,100.0,12.8419,0.2,0.0709387441,35.4693720303,Not specified,50064.5306,6420.9580000000005,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
16,16,Wise,Payment company,online,50000,49783.263080000004,6412.81,0.128255,0.0002,216.73692000000003,27.7976,0.4353610161,0.4355787911,216.8453355012,Not specified,49783.1547,6384.9524,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
17,17,Xendpay,Payment company,"phone, online",50000,50000.0,6412.81,0.12761,0.5025,0.0,0.0,0.0,0.502483,251.2415,Not specified,49748.7585,6380.5,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
0,0,Bank of East Asia HK,Payment company,"phone, online",100000,100000.0,12825.61,0.12809017550000001,0.1287,100.0,12.809000000000001,0.1,0.2287306264,228.730626361,Not specified,99871.2694,12809.0175,2021-11-24 13:38:07,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,1,China Construction Bank,Payment company,"phone, online",100000,100000.0,12825.61,0.1281361318,0.0923,100.0,12.8136,0.1,0.1922580149,192.258014915,Not specified,99907.742,12813.6132,2021-11-24 13:47:58,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:47:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,2,Chong Hing Bank,Bank,"phone, online",100000,100000.0,12825.61,0.12800983119999998,0.1901,110.0,14.0811,0.11,0.3000945993,300.09459926520003,Not specified,99809.9054,12800.9831,2021-11-24 13:45:42,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:45:42,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,3,CITIC Bank,Payment company,"phone, online",100000,100000.0,12825.61,0.1280032769,0.1952,100.0,12.8003,0.1,0.2952049972,295.2049972479,Not specified,99804.795,12800.3277,2021-11-24 13:51:30,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,4,DBS Hong Kong,Payment company,"phone, online",100000,100000.0,12825.61,0.1278412723,0.3215,100.0,12.7841,0.1,0.42152079979999996,421.520799775,Not specified,99678.4792,12784.1272,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",100000,100000.0,12825.61,0.1281246396,0.1019,100.0,12.8125,0.1,0.2018590885,201.8590885213,Not specified,99898.1409,12812.464,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",100000,100000.0,12825.61,0.1279754287,0.2169,65.0,8.3184,0.065,0.2819183517,281.91835167650004,Not specified,99783.0816,12797.5429,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",100000,100000.0,12825.61,0.1277498148,0.3928,50.0,6.3875,0.05,0.4428306804,442.83068039550005,Not specified,99607.1693,12774.9815,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,100000,99550.0,12825.61,0.1282,0.0431,450.0,57.69,0.4520341537,0.4951351537,492.9070455,Not specified,99507.09300000001,12762.31,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12825.61,0.1281558375,0.0795,115.0,14.7379,0.115,0.1944566192,194.45661924900003,Not specified,99920.5434,12815.5837,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,10,OFX,Payment company,,100000,100000.0,12825.61,0.1263935,1.4541,0.0,0.0,0.0,1.4541478875,1454.1478875,Not specified,98545.8521,12639.35,2021-11-24 11:17:37,Bank Account,Bank Account,0.12825856927565973,2021-11-24 11:17:37,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,Public Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12825.61,0.1281558375,0.0763,60.0,7.6894,0.06,0.1362527233,136.2527233116,Not specified,99923.7473,12815.5837,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Shanghai Commercial Bank,Payment company,"phone, online",100000,100000.0,12825.61,0.1280409731,0.1671,170.0,21.767,0.17,0.3370934699,337.0934699104,Not specified,99832.9065,12804.0973,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,13,Skrill,Payment company,,100000,100000.0,12825.61,0.1245,2.9267,0.0,0.0,0.0,2.9267275,2926.7275,Within 24 hours,97073.2725,12450.0,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
14,14,Skrill,Payment company,,100000,100000.0,12825.61,0.1245,2.9267,1989.9900900901,247.7538,1.9899900900999998,4.9167175901,4916.7175900901,Within 24 hours,97073.2725,12450.0,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Wing Lung bank,Bank,"phone, online",100000,100000.0,12825.61,0.12841916009999998,-0.1291,100.0,12.8419,0.1,-0.0290612559,-29.061255939400002,Not specified,100129.0613,12841.916000000001,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
16,16,Wise,Payment company,online,100000,99569.26307999999,12825.61,0.128255,0.0002,430.73692,55.2442,0.43260028920000004,0.4328180642,430.95375696269997,Not specified,99569.0462,12770.2558,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
17,17,Xendpay,Payment company,"phone, online",100000,100000.0,12825.61,0.12761,0.5025,0.0,0.0,0.0,0.502483,502.483,Not specified,99497.51699999999,12761.0,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
0,0,Bank of East Asia HK,Payment company,"phone, online",75000,75000.0,9619.21,0.12809017550000001,0.1287,100.0,12.809000000000001,0.1333333333,0.2620639597,196.5479697707,Not specified,74903.452,9606.7632,2021-11-24 13:38:07,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,1,China Construction Bank,Payment company,"phone, online",75000,75000.0,9619.21,0.1281361318,0.0923,100.0,12.8136,0.1333333333,0.2255913482,169.1935111863,Not specified,74930.8065,9610.2099,2021-11-24 13:47:58,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:47:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,2,Chong Hing Bank,Bank,"phone, online",75000,75000.0,9619.21,0.12800983119999998,0.1901,110.0,14.0811,0.1466666667,0.336761266,252.5709494489,Not specified,74857.4291,9600.7373,2021-11-24 13:45:42,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:45:42,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,3,CITIC Bank,Payment company,"phone, online",75000,75000.0,9619.21,0.1280032769,0.1952,100.0,12.8003,0.1333333333,0.32853833050000003,246.40374793590001,Not specified,74853.5963,9600.2458,2021-11-24 13:51:30,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,4,DBS Hong Kong,Payment company,"phone, online",75000,75000.0,9619.21,0.1278412723,0.3215,100.0,12.7841,0.1333333333,0.4548541331,341.1405998312,Not specified,74758.8594,9588.0954,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",75000,75000.0,9619.21,0.1281246396,0.1019,100.0,12.8125,0.1333333333,0.2351924218,176.394316391,Not specified,74923.6057,9609.348,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",75000,75000.0,9619.21,0.1279754287,0.2169,65.0,8.3184,0.0866666667,0.3035850184,227.6887637574,Not specified,74837.3112,9598.1572,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",75000,75000.0,9619.21,0.1277498148,0.3928,50.0,6.3875,0.0666666667,0.4594973471,344.62301029660006,Not specified,74705.37700000001,9581.2361,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,75000,74662.5,9619.21,0.1282,0.0431,337.5,43.2675,0.4520341537,0.4951351537,369.680284125,Not specified,74630.3197,9571.7325,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",75000,75000.0,9619.21,0.1281558375,0.0795,115.0,14.7379,0.1533333333,0.2327899525,174.59246443680001,Not specified,74940.4075,9611.6878,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,10,OFX,Payment company,,75000,75000.0,9619.21,0.126305,1.5231,0.0,0.0,0.0,1.523149125,1142.36184375,Not specified,73857.6382,9472.875,2021-11-24 11:17:34,Bank Account,Bank Account,0.12825856927565973,2021-11-24 11:17:34,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,Public Bank Hong Kong,Payment company,"phone, online",75000,75000.0,9619.21,0.1281558375,0.0763,60.0,7.6894,0.08,0.1562527233,117.18954248370001,Not specified,74942.8105,9611.6878,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Shanghai Commercial Bank,Payment company,"phone, online",75000,75000.0,9619.21,0.1280409731,0.1671,170.0,21.767,0.22666666670000002,0.3937601366,295.3201024328,Not specified,74874.6799,9603.073,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,13,Skrill,Payment company,,75000,75000.0,9619.21,0.1245,2.9267,0.0,0.0,0.0,2.9267275,2195.045625,Within 24 hours,72804.9544,9337.5,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
14,14,Skrill,Payment company,,75000,75000.0,9619.21,0.1245,2.9267,1492.4925925926002,185.8153,1.9899901235,4.9167176235,3687.5382175926,Within 24 hours,72804.9544,9337.5,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Wing Lung bank,Bank,"phone, online",75000,75000.0,9619.21,0.12841916009999998,-0.1291,100.0,12.8419,0.1333333333,0.0042720774,3.2040580455,Not specified,75096.7959,9631.437,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
16,16,Wise,Payment company,online,75000,74676.26307999999,9619.21,0.128255,0.0002,323.73692,41.5209,0.4335205146,0.4337382896,323.8995462319,Not specified,74676.1005,9577.6041,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
17,17,Xendpay,Payment company,"phone, online",75000,75000.0,9619.21,0.12761,0.5025,0.0,0.0,0.0,0.502483,376.86225,Not specified,74623.1378,9570.75,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
0,0,Bank of East Asia HK,Payment company,"phone, online",7500,7500.0,961.91,0.12809017550000001,0.1287,100.0,12.809000000000001,1.3333333333,1.4620639597,109.65479697709999,Not specified,7490.3452,960.6763,2021-11-24 13:38:07,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,1,China Construction Bank,Payment company,"phone, online",7500,7500.0,961.91,0.1281361318,0.0923,100.0,12.8136,1.3333333333,1.4255913482,106.9193511186,Not specified,7493.0806,961.0210000000001,2021-11-24 13:47:58,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:47:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,2,Chong Hing Bank,Bank,"phone, online",7500,7500.0,961.91,0.12800983119999998,0.1901,110.0,14.0811,1.4666666667,1.656761266,124.2570949449,Not specified,7485.7429,960.0737,2021-11-24 13:45:42,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:45:42,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,3,CITIC Bank,Payment company,"phone, online",7500,7500.0,961.91,0.1280032769,0.1952,100.0,12.8003,1.3333333333,1.5285383305000002,114.6403747936,Not specified,7485.3596,960.0246,2021-11-24 13:51:30,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,4,DBS Hong Kong,Payment company,"phone, online",7500,7500.0,961.91,0.1278412723,0.3215,100.0,12.7841,1.3333333333,1.6548541331,124.11405998309999,Not specified,7475.8859,958.8095,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",7500,7500.0,961.91,0.1281246396,0.1019,100.0,12.8125,1.3333333333,1.4351924218,107.6394316391,Not specified,7492.3606,960.9348,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",7500,7500.0,961.91,0.1279754287,0.2169,65.0,8.3184,0.8666666667,1.0835850184,81.2688763757,Not specified,7483.7311,959.8157,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",7500,7500.0,961.91,0.1277498148,0.3928,50.0,6.3875,0.6666666667,1.0594973471,79.4623010297,Not specified,7470.5377,958.1236,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,7500,7466.25,961.91,0.1282,0.0431,33.75,4.3268,0.4520341537,0.4951351537,36.9680284125,Not specified,7463.031999999999,957.1733,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,InstaReM,Payment company,online,7500,7316.25,961.91,0.1282,0.0431,183.75,23.5568,2.5115325474000003,2.5546335474,186.9033769125,Not specified,7313.0966,937.9433,2021-11-24 13:37:17,Debit Card,Bank Account,0.1282552793079345,2021-11-24 13:37:17,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",7500,7500.0,961.91,0.1281558375,0.0795,115.0,14.7379,1.5333333333,1.6127899525,120.95924644370001,Not specified,7494.0408,961.1688,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,OFX,Payment company,,7500,7500.0,961.91,0.12544225,2.1958,60.0,7.5265,0.8,2.9958137313,224.68602984380001,Not specified,7335.314,940.8169,2021-11-24 11:15:44,Bank Account,Bank Account,0.12825856927565973,2021-11-24 11:15:44,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Public Bank Hong Kong,Payment company,"phone, online",7500,7500.0,961.91,0.1281558375,0.0763,60.0,7.6894,0.8,0.8762527233,65.7189542484,Not specified,7494.281,961.1688,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,13,Shanghai Commercial Bank,Payment company,"phone, online",7500,7500.0,961.91,0.1280409731,0.1671,170.0,21.767,2.2666666667,2.4337601366,182.53201024330002,Not specified,7487.468000000001,960.3073,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
14,14,Skrill,Payment company,,7500,7500.0,961.91,0.1245,2.9267,0.0,0.0,0.0,2.9267275,219.5045625,Within 24 hours,7280.4954,933.75,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Skrill,Payment company,,7500,7500.0,961.91,0.1245,2.9267,149.2493493493,18.5815,1.9899913247,4.9167188247,368.7539118493,Within 24 hours,7280.4954,933.75,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
16,16,Wing Lung bank,Bank,"phone, online",7500,7500.0,961.91,0.12841916009999998,-0.1291,100.0,12.8419,1.3333333333,1.2042720774,90.32040580450001,Not specified,7509.6796,963.1437,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
17,17,Wirebarley Australia Pty Ltd,Payment company,,7500,7500.0,961.91,0.1267796,1.1506,20.0,2.5356,0.2666666667,1.4172464447,106.29348335,Not specified,7413.7065,950.847,2021-11-24 13:37:21,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:21,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
18,18,Wise,Payment company,online,7500,7268.134779999999,961.91,0.128255,0.0002,231.86522000000002,29.7379,3.190161259,3.190379034,231.8810481805,Not specified,7268.119000000001,932.1746,2021-11-24 12:59:33,Debit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
19,19,Wise,Payment company,online,7500,7465.163079999999,961.91,0.128255,0.0002,34.83692,4.468,0.4666598657,0.4668776407,34.8531772589,Not specified,7465.1468,957.4445,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
20,20,Wise,Payment company,online,7500,7268.134779999999,961.91,0.128255,0.0002,231.86522000000002,29.7379,3.190161259,3.190379034,231.8810481805,Not specified,7268.119000000001,932.1746,2021-11-24 12:59:34,Credit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:34,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
21,21,WorldRemit,Payment company,online,7500,7500.0,961.91,0.12564,2.1541,25.0,3.141,0.3333333333,2.4874141333,186.55606,Not specified,7338.4439,942.3,2021-11-17 18:23:14,Debit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
